Algorithm,Array Type,Array Size,Sort Order,Execution Time (ns)
BubbleSortWhileNeeded,Integer[],10000,DESCENDING,321951843
BubbleSortUntilNoChange,Integer[],10000,DESCENDING,487258392
BubbleSortPassPerItem,Integer[],10000,DESCENDING,420898869
BubbleSortWhileNeeded,Integer[],10000,DESCENDING,321962289
BubbleSortUntilNoChange,Integer[],10000,DESCENDING,486842228
BubbleSortPassPerItem,Integer[],10000,DESCENDING,420772438
BubbleSortWhileNeeded,Integer[],10000,DESCENDING,321991386
BubbleSortUntilNoChange,Integer[],10000,DESCENDING,487078944
BubbleSortPassPerItem,Integer[],10000,DESCENDING,420597554
BubbleSortWhileNeeded,Integer[],10000,DESCENDING,322365292
BubbleSortUntilNoChange,Integer[],10000,DESCENDING,487730085
BubbleSortPassPerItem,Integer[],10000,DESCENDING,420926668
BubbleSortWhileNeeded,Integer[],10000,DESCENDING,322008376
BubbleSortUntilNoChange,Integer[],10000,DESCENDING,486774847
BubbleSortPassPerItem,Integer[],10000,DESCENDING,419241166
BubbleSortWhileNeeded,Integer[],10000,DESCENDING,322072579
BubbleSortUntilNoChange,Integer[],10000,DESCENDING,487062872
BubbleSortPassPerItem,Integer[],10000,DESCENDING,419565419
BubbleSortWhileNeeded,Integer[],10000,DESCENDING,322072850
BubbleSortUntilNoChange,Integer[],10000,DESCENDING,487086378
BubbleSortPassPerItem,Integer[],10000,DESCENDING,422438066
BubbleSortWhileNeeded,Integer[],10000,DESCENDING,322025793
BubbleSortUntilNoChange,Integer[],10000,DESCENDING,486808641
BubbleSortPassPerItem,Integer[],10000,DESCENDING,418561001
BubbleSortWhileNeeded,Integer[],10000,DESCENDING,321949664
BubbleSortUntilNoChange,Integer[],10000,DESCENDING,486965232
BubbleSortPassPerItem,Integer[],10000,DESCENDING,419155986
BubbleSortWhileNeeded,Integer[],10000,DESCENDING,321985272
BubbleSortUntilNoChange,Integer[],10000,DESCENDING,487240489
BubbleSortPassPerItem,Integer[],10000,DESCENDING,417187543
BubbleSortWhileNeeded,Integer[],10000,DESCENDING,321948528
BubbleSortUntilNoChange,Integer[],10000,DESCENDING,490575833
BubbleSortPassPerItem,Integer[],10000,DESCENDING,417662939
BubbleSortWhileNeeded,Integer[],10000,DESCENDING,322002393
BubbleSortUntilNoChange,Integer[],10000,DESCENDING,486812736
BubbleSortPassPerItem,Integer[],10000,DESCENDING,423561015
BubbleSortWhileNeeded,Integer[],10000,DESCENDING,321973777
BubbleSortUntilNoChange,Integer[],10000,DESCENDING,488662090
BubbleSortPassPerItem,Integer[],10000,DESCENDING,419194985
BubbleSortWhileNeeded,Integer[],10000,DESCENDING,322886789
BubbleSortUntilNoChange,Integer[],10000,DESCENDING,487454576
BubbleSortPassPerItem,Integer[],10000,DESCENDING,418788530
BubbleSortWhileNeeded,Integer[],10000,DESCENDING,322001592
BubbleSortUntilNoChange,Integer[],10000,DESCENDING,486364320
BubbleSortPassPerItem,Integer[],10000,DESCENDING,420952582
BubbleSortWhileNeeded,Integer[],10000,DESCENDING,322183074
BubbleSortUntilNoChange,Integer[],10000,DESCENDING,486962812
BubbleSortPassPerItem,Integer[],10000,DESCENDING,419966483
BubbleSortWhileNeeded,Integer[],10000,DESCENDING,321961259
BubbleSortUntilNoChange,Integer[],10000,DESCENDING,487003773
BubbleSortPassPerItem,Integer[],10000,DESCENDING,419856087
BubbleSortWhileNeeded,Integer[],10000,DESCENDING,322123507
BubbleSortUntilNoChange,Integer[],10000,DESCENDING,486543761
BubbleSortPassPerItem,Integer[],10000,DESCENDING,419161773
BubbleSortWhileNeeded,Integer[],10000,DESCENDING,322027931
BubbleSortUntilNoChange,Integer[],10000,DESCENDING,486609069
BubbleSortPassPerItem,Integer[],10000,DESCENDING,421030453
BubbleSortWhileNeeded,Integer[],10000,DESCENDING,321943963
BubbleSortUntilNoChange,Integer[],10000,DESCENDING,487560030
BubbleSortPassPerItem,Integer[],10000,DESCENDING,420946814
BubbleSortWhileNeeded,Integer[],10000,DESCENDING,321982602
BubbleSortUntilNoChange,Integer[],10000,DESCENDING,487576310
BubbleSortPassPerItem,Integer[],10000,DESCENDING,422602222
BubbleSortWhileNeeded,Integer[],10000,DESCENDING,322050448
BubbleSortUntilNoChange,Integer[],10000,DESCENDING,486967802
BubbleSortPassPerItem,Integer[],10000,DESCENDING,425465250
BubbleSortWhileNeeded,Integer[],10000,DESCENDING,321979337
BubbleSortUntilNoChange,Integer[],10000,DESCENDING,495260468
BubbleSortPassPerItem,Integer[],10000,DESCENDING,422329795
BubbleSortWhileNeeded,Integer[],10000,DESCENDING,322183214
BubbleSortUntilNoChange,Integer[],10000,DESCENDING,487352309
BubbleSortPassPerItem,Integer[],10000,DESCENDING,419303787
BubbleSortWhileNeeded,Integer[],10000,DESCENDING,321954743
BubbleSortUntilNoChange,Integer[],10000,DESCENDING,487041750
BubbleSortPassPerItem,Integer[],10000,DESCENDING,424659677
BubbleSortWhileNeeded,Integer[],10000,DESCENDING,322363452
BubbleSortUntilNoChange,Integer[],10000,DESCENDING,488403780
BubbleSortPassPerItem,Integer[],10000,DESCENDING,419070756
BubbleSortWhileNeeded,Integer[],10000,DESCENDING,322764805
BubbleSortUntilNoChange,Integer[],10000,DESCENDING,486843036
BubbleSortPassPerItem,Integer[],10000,DESCENDING,419392476
BubbleSortWhileNeeded,Integer[],10000,DESCENDING,322109654
BubbleSortUntilNoChange,Integer[],10000,DESCENDING,487115151
BubbleSortPassPerItem,Integer[],10000,DESCENDING,419475418
BubbleSortWhileNeeded,Integer[],10000,DESCENDING,321962685
BubbleSortUntilNoChange,Integer[],10000,DESCENDING,487101947
BubbleSortPassPerItem,Integer[],10000,DESCENDING,422357953
BubbleSortWhileNeeded,Integer[],10000,DESCENDING,322205812
BubbleSortUntilNoChange,Integer[],10000,DESCENDING,487163991
BubbleSortPassPerItem,Integer[],10000,DESCENDING,422810835
BubbleSortWhileNeeded,Integer[],10000,DESCENDING,324109490
BubbleSortUntilNoChange,Integer[],10000,DESCENDING,486449214
BubbleSortPassPerItem,Integer[],10000,DESCENDING,421932960
BubbleSortWhileNeeded,Integer[],10000,DESCENDING,321942910
BubbleSortUntilNoChange,Integer[],10000,DESCENDING,486753736
BubbleSortPassPerItem,Integer[],10000,DESCENDING,422591949
BubbleSortWhileNeeded,Integer[],10000,DESCENDING,322095921
BubbleSortUntilNoChange,Integer[],10000,DESCENDING,487643198
BubbleSortPassPerItem,Integer[],10000,DESCENDING,419878845
BubbleSortWhileNeeded,Integer[],10000,DESCENDING,322139651
BubbleSortUntilNoChange,Integer[],10000,DESCENDING,486732912
BubbleSortPassPerItem,Integer[],10000,DESCENDING,420480338
BubbleSortWhileNeeded,Integer[],10000,DESCENDING,322133721
BubbleSortUntilNoChange,Integer[],10000,DESCENDING,487113837
BubbleSortPassPerItem,Integer[],10000,DESCENDING,422669145
BubbleSortWhileNeeded,Integer[],10000,DESCENDING,322012215
BubbleSortUntilNoChange,Integer[],10000,DESCENDING,487602034
BubbleSortPassPerItem,Integer[],10000,DESCENDING,420664775
BubbleSortWhileNeeded,Integer[],10000,DESCENDING,321957771
BubbleSortUntilNoChange,Integer[],10000,DESCENDING,487066763
BubbleSortPassPerItem,Integer[],10000,DESCENDING,420312867
BubbleSortWhileNeeded,Integer[],10000,DESCENDING,322109251
BubbleSortUntilNoChange,Integer[],10000,DESCENDING,486900337
BubbleSortPassPerItem,Integer[],10000,DESCENDING,418941802
BubbleSortWhileNeeded,Integer[],10000,DESCENDING,322115266
BubbleSortUntilNoChange,Integer[],10000,DESCENDING,488415377
BubbleSortPassPerItem,Integer[],10000,DESCENDING,421908685
BubbleSortWhileNeeded,Integer[],10000,DESCENDING,322564590
BubbleSortUntilNoChange,Integer[],10000,DESCENDING,487292285
BubbleSortPassPerItem,Integer[],10000,DESCENDING,426944514
BubbleSortWhileNeeded,Integer[],10000,DESCENDING,323949734
BubbleSortUntilNoChange,Integer[],10000,DESCENDING,487386281
BubbleSortPassPerItem,Integer[],10000,DESCENDING,421026124
BubbleSortWhileNeeded,Integer[],10000,DESCENDING,321965784
BubbleSortUntilNoChange,Integer[],10000,DESCENDING,487242029
BubbleSortPassPerItem,Integer[],10000,DESCENDING,421088679
BubbleSortWhileNeeded,Integer[],10000,DESCENDING,322050937
BubbleSortUntilNoChange,Integer[],10000,DESCENDING,488154642
BubbleSortPassPerItem,Integer[],10000,DESCENDING,420785771
BubbleSortWhileNeeded,Integer[],10000,DESCENDING,322104393
BubbleSortUntilNoChange,Integer[],10000,DESCENDING,487471228
BubbleSortPassPerItem,Integer[],10000,DESCENDING,420743984
BubbleSortWhileNeeded,Integer[],10000,DESCENDING,322152436
BubbleSortUntilNoChange,Integer[],10000,DESCENDING,488021695
BubbleSortPassPerItem,Integer[],10000,DESCENDING,422400971
BubbleSortWhileNeeded,Integer[],10000,DESCENDING,322018166
BubbleSortUntilNoChange,Integer[],10000,DESCENDING,487625631
BubbleSortPassPerItem,Integer[],10000,DESCENDING,421144469
BubbleSortWhileNeeded,Integer[],10000,DESCENDING,322075561
BubbleSortUntilNoChange,Integer[],10000,DESCENDING,487298142
BubbleSortPassPerItem,Integer[],10000,DESCENDING,417890715
BubbleSortWhileNeeded,Integer[],10000,DESCENDING,321998052
BubbleSortUntilNoChange,Integer[],10000,DESCENDING,490683529
BubbleSortPassPerItem,Integer[],10000,DESCENDING,419459400
BubbleSortWhileNeeded,Integer[],10000,DESCENDING,322062238
BubbleSortUntilNoChange,Integer[],10000,DESCENDING,489458696
BubbleSortPassPerItem,Integer[],10000,DESCENDING,423323814
BubbleSortWhileNeeded,Integer[],10000,DESCENDING,322015664
BubbleSortUntilNoChange,Integer[],10000,DESCENDING,487029043
BubbleSortPassPerItem,Integer[],10000,DESCENDING,419789513
BubbleSortWhileNeeded,Integer[],10000,DESCENDING,322003631
BubbleSortUntilNoChange,Integer[],10000,DESCENDING,486921086
BubbleSortPassPerItem,Integer[],10000,DESCENDING,423111221
BubbleSortWhileNeeded,Integer[],10000,DESCENDING,322161045
BubbleSortUntilNoChange,Integer[],10000,DESCENDING,487071626
BubbleSortPassPerItem,Integer[],10000,DESCENDING,421618918
BubbleSortWhileNeeded,Integer[],10000,DESCENDING,322609929
BubbleSortUntilNoChange,Integer[],10000,DESCENDING,487449154
BubbleSortPassPerItem,Integer[],10000,DESCENDING,420045569
BubbleSortWhileNeeded,Integer[],10000,DESCENDING,322202600
BubbleSortUntilNoChange,Integer[],10000,DESCENDING,486764679
BubbleSortPassPerItem,Integer[],10000,DESCENDING,421112735
BubbleSortWhileNeeded,Integer[],10000,DESCENDING,322053975
BubbleSortUntilNoChange,Integer[],10000,DESCENDING,487454904
BubbleSortPassPerItem,Integer[],10000,DESCENDING,420073572
BubbleSortWhileNeeded,Integer[],10000,DESCENDING,322043468
BubbleSortUntilNoChange,Integer[],10000,DESCENDING,488120135
BubbleSortPassPerItem,Integer[],10000,DESCENDING,421982891
BubbleSortWhileNeeded,Integer[],10000,DESCENDING,322071839
BubbleSortUntilNoChange,Integer[],10000,DESCENDING,487416181
BubbleSortPassPerItem,Integer[],10000,DESCENDING,417796104
BubbleSortWhileNeeded,Integer[],10000,DESCENDING,322237189
BubbleSortUntilNoChange,Integer[],10000,DESCENDING,487736228
BubbleSortPassPerItem,Integer[],10000,DESCENDING,420499521
BubbleSortWhileNeeded,Integer[],10000,DESCENDING,321981951
BubbleSortUntilNoChange,Integer[],10000,DESCENDING,487690731
BubbleSortPassPerItem,Integer[],10000,DESCENDING,421762443
BubbleSortWhileNeeded,Integer[],10000,DESCENDING,322022616
BubbleSortUntilNoChange,Integer[],10000,DESCENDING,486510047
BubbleSortPassPerItem,Integer[],10000,DESCENDING,424011897
BubbleSortWhileNeeded,Integer[],10000,DESCENDING,321988966
BubbleSortUntilNoChange,Integer[],10000,DESCENDING,488171853
BubbleSortPassPerItem,Integer[],10000,DESCENDING,423311627
BubbleSortWhileNeeded,Integer[],10000,DESCENDING,325682111
BubbleSortUntilNoChange,Integer[],10000,DESCENDING,487156948
BubbleSortPassPerItem,Integer[],10000,DESCENDING,420765324
BubbleSortWhileNeeded,Integer[],10000,DESCENDING,322030560
BubbleSortUntilNoChange,Integer[],10000,DESCENDING,487156576
BubbleSortPassPerItem,Integer[],10000,DESCENDING,420051217
BubbleSortWhileNeeded,Integer[],10000,DESCENDING,322211738
BubbleSortUntilNoChange,Integer[],10000,DESCENDING,487273137
BubbleSortPassPerItem,Integer[],10000,DESCENDING,422534441
BubbleSortWhileNeeded,Integer[],10000,DESCENDING,322106559
BubbleSortUntilNoChange,Integer[],10000,DESCENDING,487384915
BubbleSortPassPerItem,Integer[],10000,DESCENDING,419681168
BubbleSortWhileNeeded,Integer[],10000,DESCENDING,323204356
BubbleSortUntilNoChange,Integer[],10000,DESCENDING,487427279
BubbleSortPassPerItem,Integer[],10000,DESCENDING,421889514
BubbleSortWhileNeeded,Integer[],10000,DESCENDING,322147281
BubbleSortUntilNoChange,Integer[],10000,DESCENDING,486636996
BubbleSortPassPerItem,Integer[],10000,DESCENDING,419923640
BubbleSortWhileNeeded,Integer[],10000,DESCENDING,321955870
BubbleSortUntilNoChange,Integer[],10000,DESCENDING,490202549
BubbleSortPassPerItem,Integer[],10000,DESCENDING,424275320
BubbleSortWhileNeeded,Integer[],10000,DESCENDING,326051893
BubbleSortUntilNoChange,Integer[],10000,DESCENDING,488202929
BubbleSortPassPerItem,Integer[],10000,DESCENDING,419293754
BubbleSortWhileNeeded,Integer[],10000,DESCENDING,322170165
BubbleSortUntilNoChange,Integer[],10000,DESCENDING,489424192
BubbleSortPassPerItem,Integer[],10000,DESCENDING,421699120
BubbleSortWhileNeeded,Integer[],10000,DESCENDING,322269851
BubbleSortUntilNoChange,Integer[],10000,DESCENDING,488267024
BubbleSortPassPerItem,Integer[],10000,DESCENDING,419583603
BubbleSortWhileNeeded,Integer[],10000,DESCENDING,322034050
BubbleSortUntilNoChange,Integer[],10000,DESCENDING,488780377
BubbleSortPassPerItem,Integer[],10000,DESCENDING,422316065
BubbleSortWhileNeeded,Integer[],10000,DESCENDING,322168162
BubbleSortUntilNoChange,Integer[],10000,DESCENDING,486631021
BubbleSortPassPerItem,Integer[],10000,DESCENDING,421393334
BubbleSortWhileNeeded,Integer[],10000,DESCENDING,321987703
BubbleSortUntilNoChange,Integer[],10000,DESCENDING,488014071
BubbleSortPassPerItem,Integer[],10000,DESCENDING,418314441
BubbleSortWhileNeeded,Integer[],10000,DESCENDING,322155976
BubbleSortUntilNoChange,Integer[],10000,DESCENDING,488477488
BubbleSortPassPerItem,Integer[],10000,DESCENDING,422684072
BubbleSortWhileNeeded,Integer[],10000,DESCENDING,322343799
BubbleSortUntilNoChange,Integer[],10000,DESCENDING,487238106
BubbleSortPassPerItem,Integer[],10000,DESCENDING,420074776
BubbleSortWhileNeeded,Integer[],10000,DESCENDING,322184847
BubbleSortUntilNoChange,Integer[],10000,DESCENDING,487469080
BubbleSortPassPerItem,Integer[],10000,DESCENDING,422174391
BubbleSortWhileNeeded,Integer[],10000,DESCENDING,322156554
BubbleSortUntilNoChange,Integer[],10000,DESCENDING,487567593
BubbleSortPassPerItem,Integer[],10000,DESCENDING,427831317
BubbleSortWhileNeeded,Integer[],10000,DESCENDING,323785120
BubbleSortUntilNoChange,Integer[],10000,DESCENDING,487851282
BubbleSortPassPerItem,Integer[],10000,DESCENDING,419067682
BubbleSortWhileNeeded,Integer[],10000,DESCENDING,322158751
BubbleSortUntilNoChange,Integer[],10000,RANDOM,524119716
BubbleSortPassPerItem,Integer[],10000,RANDOM,460928304
BubbleSortWhileNeeded,Integer[],10000,RANDOM,356005314
BubbleSortUntilNoChange,Integer[],10000,RANDOM,523133137
BubbleSortPassPerItem,Integer[],10000,RANDOM,460022928
BubbleSortWhileNeeded,Integer[],10000,RANDOM,354383426
BubbleSortUntilNoChange,Integer[],10000,RANDOM,521144815
BubbleSortPassPerItem,Integer[],10000,RANDOM,460163964
BubbleSortWhileNeeded,Integer[],10000,RANDOM,355010550
BubbleSortUntilNoChange,Integer[],10000,RANDOM,518397546
BubbleSortPassPerItem,Integer[],10000,RANDOM,461793953
BubbleSortWhileNeeded,Integer[],10000,RANDOM,356177431
BubbleSortUntilNoChange,Integer[],10000,RANDOM,517243107
BubbleSortPassPerItem,Integer[],10000,RANDOM,460784265
BubbleSortWhileNeeded,Integer[],10000,RANDOM,355551657
BubbleSortUntilNoChange,Integer[],10000,RANDOM,517099134
BubbleSortPassPerItem,Integer[],10000,RANDOM,459831181
BubbleSortWhileNeeded,Integer[],10000,RANDOM,354071853
BubbleSortUntilNoChange,Integer[],10000,RANDOM,518027478
BubbleSortPassPerItem,Integer[],10000,RANDOM,462401819
BubbleSortWhileNeeded,Integer[],10000,RANDOM,352470318
BubbleSortUntilNoChange,Integer[],10000,RANDOM,519562320
BubbleSortPassPerItem,Integer[],10000,RANDOM,461640539
BubbleSortWhileNeeded,Integer[],10000,RANDOM,356566220
BubbleSortUntilNoChange,Integer[],10000,RANDOM,529460244
BubbleSortPassPerItem,Integer[],10000,RANDOM,462863230
BubbleSortWhileNeeded,Integer[],10000,RANDOM,357638023
BubbleSortUntilNoChange,Integer[],10000,RANDOM,516145891
BubbleSortPassPerItem,Integer[],10000,RANDOM,460935572
BubbleSortWhileNeeded,Integer[],10000,RANDOM,353628458
BubbleSortUntilNoChange,Integer[],10000,RANDOM,526259920
BubbleSortPassPerItem,Integer[],10000,RANDOM,460696602
BubbleSortWhileNeeded,Integer[],10000,RANDOM,355621926
BubbleSortUntilNoChange,Integer[],10000,RANDOM,514339325
BubbleSortPassPerItem,Integer[],10000,RANDOM,459885580
BubbleSortWhileNeeded,Integer[],10000,RANDOM,353574675
BubbleSortUntilNoChange,Integer[],10000,RANDOM,517668700
BubbleSortPassPerItem,Integer[],10000,RANDOM,462254413
BubbleSortWhileNeeded,Integer[],10000,RANDOM,355287404
BubbleSortUntilNoChange,Integer[],10000,RANDOM,515535168
BubbleSortPassPerItem,Integer[],10000,RANDOM,460483022
BubbleSortWhileNeeded,Integer[],10000,RANDOM,355128611
BubbleSortUntilNoChange,Integer[],10000,RANDOM,518761950
BubbleSortPassPerItem,Integer[],10000,RANDOM,459972381
BubbleSortWhileNeeded,Integer[],10000,RANDOM,353849568
BubbleSortUntilNoChange,Integer[],10000,RANDOM,521208138
BubbleSortPassPerItem,Integer[],10000,RANDOM,465599180
BubbleSortWhileNeeded,Integer[],10000,RANDOM,354382256
BubbleSortUntilNoChange,Integer[],10000,RANDOM,521914765
BubbleSortPassPerItem,Integer[],10000,RANDOM,459519446
BubbleSortWhileNeeded,Integer[],10000,RANDOM,355496182
BubbleSortUntilNoChange,Integer[],10000,RANDOM,519386135
BubbleSortPassPerItem,Integer[],10000,RANDOM,462321678
BubbleSortWhileNeeded,Integer[],10000,RANDOM,357336019
BubbleSortUntilNoChange,Integer[],10000,RANDOM,520478898
BubbleSortPassPerItem,Integer[],10000,RANDOM,460580656
BubbleSortWhileNeeded,Integer[],10000,RANDOM,353601655
BubbleSortUntilNoChange,Integer[],10000,RANDOM,521819850
BubbleSortPassPerItem,Integer[],10000,RANDOM,460812579
BubbleSortWhileNeeded,Integer[],10000,RANDOM,355477249
BubbleSortUntilNoChange,Integer[],10000,RANDOM,521331465
BubbleSortPassPerItem,Integer[],10000,RANDOM,458995904
BubbleSortWhileNeeded,Integer[],10000,RANDOM,353617468
BubbleSortUntilNoChange,Integer[],10000,RANDOM,522451296
BubbleSortPassPerItem,Integer[],10000,RANDOM,460805728
BubbleSortWhileNeeded,Integer[],10000,RANDOM,354184612
BubbleSortUntilNoChange,Integer[],10000,RANDOM,520398844
BubbleSortPassPerItem,Integer[],10000,RANDOM,461442877
BubbleSortWhileNeeded,Integer[],10000,RANDOM,356182620
BubbleSortUntilNoChange,Integer[],10000,RANDOM,519699999
BubbleSortPassPerItem,Integer[],10000,RANDOM,460226738
BubbleSortWhileNeeded,Integer[],10000,RANDOM,354033419
BubbleSortUntilNoChange,Integer[],10000,RANDOM,521881594
BubbleSortPassPerItem,Integer[],10000,RANDOM,467746566
BubbleSortWhileNeeded,Integer[],10000,RANDOM,355985102
BubbleSortUntilNoChange,Integer[],10000,RANDOM,519437505
BubbleSortPassPerItem,Integer[],10000,RANDOM,461686138
BubbleSortWhileNeeded,Integer[],10000,RANDOM,355753907
BubbleSortUntilNoChange,Integer[],10000,RANDOM,515345998
BubbleSortPassPerItem,Integer[],10000,RANDOM,461214228
BubbleSortWhileNeeded,Integer[],10000,RANDOM,355738870
BubbleSortUntilNoChange,Integer[],10000,RANDOM,522646765
BubbleSortPassPerItem,Integer[],10000,RANDOM,463340042
BubbleSortWhileNeeded,Integer[],10000,RANDOM,355761420
BubbleSortUntilNoChange,Integer[],10000,RANDOM,522007015
BubbleSortPassPerItem,Integer[],10000,RANDOM,459267642
BubbleSortWhileNeeded,Integer[],10000,RANDOM,354966116
BubbleSortUntilNoChange,Integer[],10000,RANDOM,525527723
BubbleSortPassPerItem,Integer[],10000,RANDOM,459880371
BubbleSortWhileNeeded,Integer[],10000,RANDOM,354779967
BubbleSortUntilNoChange,Integer[],10000,RANDOM,522030094
BubbleSortPassPerItem,Integer[],10000,RANDOM,463420042
BubbleSortWhileNeeded,Integer[],10000,RANDOM,355128983
BubbleSortUntilNoChange,Integer[],10000,RANDOM,523628157
BubbleSortPassPerItem,Integer[],10000,RANDOM,461365840
BubbleSortWhileNeeded,Integer[],10000,RANDOM,356441514
BubbleSortUntilNoChange,Integer[],10000,RANDOM,520820068
BubbleSortPassPerItem,Integer[],10000,RANDOM,460562198
BubbleSortWhileNeeded,Integer[],10000,RANDOM,355421337
BubbleSortUntilNoChange,Integer[],10000,RANDOM,524132034
BubbleSortPassPerItem,Integer[],10000,RANDOM,465212667
BubbleSortWhileNeeded,Integer[],10000,RANDOM,354367745
BubbleSortUntilNoChange,Integer[],10000,RANDOM,519731252
BubbleSortPassPerItem,Integer[],10000,RANDOM,460514374
BubbleSortWhileNeeded,Integer[],10000,RANDOM,355323477
BubbleSortUntilNoChange,Integer[],10000,RANDOM,519063817
BubbleSortPassPerItem,Integer[],10000,RANDOM,460711541
BubbleSortWhileNeeded,Integer[],10000,RANDOM,355233195
BubbleSortUntilNoChange,Integer[],10000,RANDOM,516634893
BubbleSortPassPerItem,Integer[],10000,RANDOM,462534107
BubbleSortWhileNeeded,Integer[],10000,RANDOM,355084671
BubbleSortUntilNoChange,Integer[],10000,RANDOM,521702618
BubbleSortPassPerItem,Integer[],10000,RANDOM,458913328
BubbleSortWhileNeeded,Integer[],10000,RANDOM,352372164
BubbleSortUntilNoChange,Integer[],10000,RANDOM,515863935
BubbleSortPassPerItem,Integer[],10000,RANDOM,461131613
